id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,description
37153,رجالي,تياب,تياب قسم علوي,كنزات,بيج,صيفي,كاجوال,
53416,نسواني,تياب,تياب قسم علوي,كُرتات,كحلي,خريفي,تراثي,
38329,بناتي,تياب,تياب قسم علوي,توبات,أبيض مائل للسكري,صيفي,كاجوال,
57284,رجالي,تياب,تياب قسم علوي,قمصان,بنفسجي,صيفي,كاجوال,
1928,رجالي,تياب,تياب قسم علوي,كنزات,أخضر,خريفي,كاجوال,
44693,نسواني,تياب,تياب قسم علوي,توبات,أبيض,صيفي,كاجوال,
15031,نسواني,تياب,تياب قسم علوي,كنزات صوف,زهري,خريفي,كاجوال,
22481,رجالي,تياب,تياب قسم علوي,كنزات,أخضر,صيفي,كاجوال,
35436,بناتي,تياب,تياب قسم سفلي,شورتات,أزرق,صيفي,كاجوال,
6331,رجالي,تياب,تياب قسم علوي,قمصان,أصفر,صيفي,كاجوال,
47016,نسواني,تياب,تياب قسم علوي,كُرتات,بيج,صيفي,تراثي,
42564,نسواني,تياب,تياب قسم علوي,توبات,زهري,صيفي,كاجوال,
31096,ولادي,تياب,تياب قسم علوي,قمصان,أخضر,صيفي,كاجوال,
12214,رجالي,تياب,تياب قسم سفلي,بناطلين,أسود,خريفي,رسمي,
30144,نسواني,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
28987,نسواني,تياب,طقم تياب,أطقم كُرتا,أبيض,صيفي,تراثي,
41785,نسواني,تياب,تياب قسم علوي,توبات,بنفسجي,صيفي,كاجوال,
40657,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,صيفي,تراثي,
1570,نسواني,تياب,تياب قسم علوي,كنزات,أسود,خريفي,رياضي,
24312,رجالي,تياب,تياب قسم سفلي,شورتات,كحلي,خريفي,كاجوال,
52392,نسواني,تياب,بيجامات,قمصان نوم,خوخي,شتوي,كاجوال,
34180,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
23137,رجالي,تياب,تياب قسم علوي,كنزات شتوية قطن,بيج,خريفي,كاجوال,
7687,رجالي,تياب,تياب قسم سفلي,شورتات,أبيض,خريفي,رياضي,
35052,نسواني,تياب,تياب قسم علوي,كُرتيات,بيج,صيفي,تراثي,
12670,رجالي,تياب,تياب قسم سفلي,شورتات,أبيض,خريفي,كاجوال,
23305,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
6567,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,رياضي,
35260,نسواني,تياب,تياب قسم علوي,توبات,أزرق,صيفي,كاجوال,
18178,بناتي,تياب,تياب قسم علوي,توبات,أسود,خريفي,كاجوال,
3015,رجالي,تياب,تياب قسم علوي,كنزات,زهري,صيفي,كاجوال,
33197,نسواني,تياب,تياب قسم علوي,تونيكات,سكري,صيفي,كاجوال,
4230,رجالي,تياب,تياب قسم علوي,كنزات,برتقالي,صيفي,كاجوال,
37537,ولادي,تياب,جرابات,بواط صغار,أصفر,صيفي,كاجوال,
27904,نسواني,تياب,تياب قسم سفلي,بناطلين,رمادي,صيفي,رسمي,
19637,نسواني,تياب,تياب قسم علوي,توبات,رمادي,صيفي,كاجوال,
48095,نسواني,تياب,تياب قسم علوي,توبات,أبيض,صيفي,كاجوال,
50856,نسواني,تياب,ساري,ساريات,بني,صيفي,تراثي,
14914,رجالي,تياب,تياب قسم علوي,كنزات,أخضر,خريفي,كاجوال,
39230,نسواني,تياب,تياب قسم علوي,توبات,أخضر,صيفي,كاجوال,
14128,نسواني,تياب,تياب قسم سفلي,جينزات,أزرق,خريفي,كاجوال,
36278,نسواني,تياب,بيجامات,بيجامات نوم,لافندر,صيفي,كاجوال,
33538,نسواني,تياب,تياب قسم سفلي,جينزات,أسود,صيفي,كاجوال,
58809,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,كاجوال,
20913,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,خريفي,كاجوال,
39002,ولادي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
11668,نسواني,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
37198,نسواني,تياب,فستان,فساتين,أحمر,صيفي,كاجوال,
29290,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,كاجوال,
19405,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,رياضي,
9180,رجالي,تياب,تياب قسم علوي,كنزات,خوخي,خريفي,كاجوال,
39466,نسواني,تياب,تياب قسم علوي,كُرتات,زهري,صيفي,تراثي,
52957,نسواني,تياب,ساري,ساريات,زهري,خريفي,تراثي,
25039,رجالي,تياب,تياب قسم سفلي,شورتات,أسود,صيفي,رياضي,
57419,نسواني,تياب,بيجامات,روب,أزرق,شتوي,كاجوال,
44832,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
33960,نسواني,تياب,تياب قسم سفلي,ليغنغز,زهري,صيفي,كاجوال,
28726,نسواني,تياب,تياب قسم علوي,كُرتات,بيج,صيفي,تراثي,
34379,رجالي,تياب,تياب قسم علوي,كنزات,برتقالي,صيفي,كاجوال,
16029,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
19061,نسواني,تياب,تياب قسم علوي,كُرتيات,أحمر,خريفي,تراثي,
8436,نسواني,تياب,تياب قسم علوي,توبات,زهري,خريفي,كاجوال,
16815,رجالي,تياب,تياب قسم علوي,قمصان,أصفر,خريفي,كاجوال,
28514,رجالي,تياب,تياب قسم سفلي,شورتات,أسود,صيفي,رياضي,
13769,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,رسمي,
31439,رجالي,تياب,تياب قسم سفلي,بناطلين,زيتي,صيفي,كاجوال,
22812,رجالي,تياب,تياب قسم علوي,كنزات,بني,خريفي,كاجوال,
11802,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,خريفي,تراثي,
52359,نسواني,تياب,بيجامات,قمصان نوم,أزرق,شتوي,كاجوال,
58663,نسواني,تياب,تياب قسم علوي,كُرتات,أحمر,صيفي,تراثي,
41588,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,كاجوال,
24923,نسواني,تياب,تياب قسم علوي,توبات,زهري,صيفي,كاجوال,
33994,نسواني,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
6558,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,رياضي,
3816,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
17933,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,خريفي,كاجوال,
9510,رجالي,تياب,تياب قسم سفلي,شورتات,أبيض,خريفي,كاجوال,
19095,نسواني,تياب,تياب قسم علوي,كُرتات,برتقالي,خريفي,تراثي,
34983,نسواني,تياب,ساري,ساريات,أسود,صيفي,تراثي,
48405,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,صيفي,كاجوال,
9722,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
4801,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,رياضي,
40668,نسواني,تياب,تياب قسم علوي,قمصان,رمادي,صيفي,كاجوال,
59745,نسواني,تياب,بيجامات,قمصان نوم,سكري,صيفي,كاجوال,
29056,نسواني,تياب,تياب قسم سفلي,بناطلين رياضة,رمادي,صيفي,رياضي,
26822,رجالي,تياب,تياب قسم سفلي,بناطلين,زيتي,صيفي,كاجوال,
47029,نسواني,تياب,تياب قسم علوي,كُرتات,خمري,خريفي,تراثي,
30947,نسواني,تياب,تياب قسم علوي,توبات,أخضر,صيفي,تراثي,
18711,نسواني,تياب,تياب قسم سفلي,تنانير,بني,خريفي,كاجوال,
43489,رجالي,تياب,تياب قسم سفلي,جينزات,أسود,صيفي,كاجوال,
9346,رجالي,تياب,تياب قسم سفلي,شورتات,كحلي,خريفي,كاجوال,
15832,نسواني,تياب,تياب قسم علوي,كُرتات,زهري,خريفي,تراثي,
4459,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
57089,نسواني,تياب,تياب قسم سفلي,تنانير,كحلي,صيفي,كاجوال,
53429,نسواني,تياب,تياب قسم علوي,كُرتات,أحمر,خريفي,تراثي,
9948,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,رياضي,
12019,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,رسمي,
48253,ولادي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
30349,رجالي,تياب,تياب قسم علوي,كنزات,أبيض مائل للسكري,صيفي,كاجوال,
9174,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,خريفي,كاجوال,
18523,رجالي,تياب,تياب قسم علوي,جاكيتات,أسود,خريفي,كاجوال,
23302,نسواني,تياب,تياب قسم سفلي,ليغنغز,بني,خريفي,تراثي,
35267,نسواني,تياب,تياب قسم علوي,توبات,أسود,صيفي,كاجوال,
30715,ولادي,تياب,طقم تياب,أطقم كُرتا,أزرق,صيفي,تراثي,
9528,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
3012,رجالي,تياب,تياب قسم علوي,قمصان,أخضر,صيفي,كاجوال,
33190,نسواني,تياب,تياب قسم علوي,تونيكات,رمادي,صيفي,كاجوال,
53849,نسواني,تياب,تياب قسم علوي,كُرتات,أسود,صيفي,تراثي,
38578,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,صيفي,كاجوال,
24127,نسواني,تياب,تياب قسم علوي,كنزات,أصفر,خريفي,كاجوال,
4237,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
21455,نسواني,تياب,تياب قسم علوي,كنزات,رمادي,شتوي,كاجوال,
41782,نسواني,تياب,تياب قسم علوي,تونيكات,أسود,صيفي,كاجوال,
32270,نسواني,تياب,تياب قسم علوي,كُرتات,رمادي,صيفي,تراثي,
39698,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
4839,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
40650,نسواني,تياب,تياب قسم علوي,كُرتات,خمري,صيفي,تراثي,
52395,نسواني,تياب,بيجامات,قمصان نوم,رمادي,شتوي,كاجوال,
14580,رجالي,تياب,تياب قسم علوي,قمصان,رمادي,صيفي,كاجوال,
23130,ولادي,تياب,تياب قسم علوي,كنزات,أخضر,خريفي,كاجوال,
34187,ولادي,تياب,تياب قسم علوي,كنزات,زهري,صيفي,كاجوال,
27590,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
12677,رجالي,تياب,تياب قسم سفلي,بناطلين,رمادي,خريفي,كاجوال,
42107,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
57283,رجالي,تياب,تياب قسم علوي,قمصان,نبيذي,صيفي,كاجوال,
44694,نسواني,تياب,فستان,فساتين,أبيض,صيفي,كاجوال,
15036,نسواني,تياب,تياب قسم علوي,كنزات صوف,أزرق,خريفي,كاجوال,
4461,رجالي,تياب,تياب قسم علوي,جاكيتات,أسود,صيفي,رياضي,
47011,نسواني,تياب,تياب قسم علوي,كُرتات,صدّي,خريفي,تراثي,
12213,رجالي,تياب,تياب قسم سفلي,بناطلين,رمادي,خريفي,كاجوال,
31091,ولادي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
29852,رجالي,تياب,تياب قسم سفلي,بناطلين,بني,صيفي,رسمي,
42563,نسواني,تياب,تياب قسم علوي,كُرتيات,بني,صيفي,تراثي,
28980,نسواني,تياب,طقم تياب,أطقم كُرتا,أصفر,صيفي,تراثي,
30143,نسواني,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
18729,نسواني,تياب,تياب قسم علوي,كنزات صوف,ماجنتا,خريفي,كاجوال,
6104,نسواني,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
17553,رجالي,تياب,تياب قسم علوي,قمصان,رمادي,خريفي,رسمي,
9970,رجالي,تياب,تياب قسم علوي,كنزات شتوية قطن,أسود,خريفي,رياضي,
3476,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,رياضي,
6938,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
43683,بناتي,تياب,تياب قسم علوي,توبات,أزرق,صيفي,كاجوال,
10776,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,رياضي,
24543,نسواني,تياب,تياب قسم علوي,توبات,بيج,خريفي,تراثي,
59917,نسواني,تياب,تياب قسم علوي,كُرتات,زهري,صيفي,تراثي,
32426,رجالي,تياب,تياب قسم سفلي,شورتات,أبيض,صيفي,رياضي,
53411,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
37154,رجالي,تياب,تياب قسم علوي,كنزات,بيج,صيفي,كاجوال,
57277,رجالي,تياب,تياب قسم علوي,قمصان,أحمر,صيفي,كاجوال,
41312,بناتي,تياب,تياب قسم سفلي,بناطلين كابري,زهري,صيفي,كاجوال,
